Catalogue_Num,Specimen_Number,Pit,Level_min,Level_max,Drawer,Higher_Classification,Family,Genus,Element,NISP,Details,Notes,Quadrant
41229,26211,1D/E,230,235,2.00E+09,lizard,,,vertebra,23,NA,NA,NA
41229,26212,1D/E,230,235,2.00E+09,lizard,,,squamosal,1,1L,"3 short horns, burned",NA
41229,26213,1D/E,230,235,2.00E+09,lizard,,,squamosal,1,1R,"2 med horns, burned",NA
41229,26214,1D/E,230,235,2.00E+09,lizard,,,prefrontal,1,1L,NA,NA
41229,26215,1D/E,230,235,2.00E+09,lizard,,,parietal,1,1R,short horn,NA
41229,26216,1D/E,230,235,2.00E+09,lizard,,,frontal,1,NA,NA,NA
41229,26217,1D/E,230,235,2.00E+09,lizard,,,frontal,2,NA,frags,NA
41229,26218,1D/E,230,235,2.00E+09,lizard,,,osteoderm,9,NA,NA,NA
41229,26219,1D/E,230,235,2.00E+09,lizard,,,pelvis,1,1R,NA,NA
41229,26220,1D/E,230,235,2.00E+09,lizard,,,jugal,1,1L,NA,NA
41229,26221,1D/E,230,235,2.00E+09,lizard,,,scapulocorocoid,3,3L,1 burned,NA
41229,26222,1D/E,230,235,2.00E+09,lizard,,,scapulocorocoid,4,4R,NA,NA
41229,26264,1C,230,235,2.00E+09,lizard,,,parietal,2,1R,NA,NA
41229,26265,1C,230,235,2.00E+09,lizard,,,pelvis,1,1L,NA,NA
41229,26266,1C,230,235,2.00E+09,lizard,,,femur,1,1R,NA,NA
41229,26267,1C,230,235,2.00E+09,lizard,,,dentary,1,1L,no teeth preserved,NA
41229,26268,1C,230,235,2.00E+09,lizard,,,frontal,1,NA,NA,NA
41229,26269,1C,230,235,2.00E+09,lizard,,,jugal,1,1R,NA,NA
41229,26270,1C,230,235,2.00E+09,lizard,,,vertebra,5,NA,NA,NA
41229,26280,1D/E,230,235,2.00E+09,lizard,,,vertebra,1,NA,NA,NA
41229,26288,1C,230,235,2.00E+10,lizard,,,vertebra,15,NA,NA,NA
41229,26289,1C,230,235,2.00E+10,lizard,,,maxilla,1,1L,NA,NA
41229,26290,1C,230,235,2.00E+10,lizard,,,dentary,1,1L,"closed mk, no tubercle",NA
41229,26291,1C,230,235,2.00E+10,lizard,,,humerus,1,1L,NA,NA
41229,26292,1C,230,235,2.00E+10,lizard,,,femur,1,1R,NA,NA
41229,26293,1C,230,235,2.00E+10,lizard,,,surangular_articular,1,1L,NA,NA
41229,26294,1C,230,235,2.00E+10,lizard,,,parietal,1,1R,NA,NA
41229,26295,1C,230,235,2.00E+10,lizard,,,frontal,1,NA,NA,NA
41229,26296,1C,230,235,2.00E+10,lizard,,,frontal,1,NA,NA,NA
41229,26297,1C,230,235,2.00E+10,lizard,,,pelvis,2,2L,NA,NA
41229,26298,1C,230,235,2.00E+10,lizard,,,pelvis,2,2R,NA,NA
41229,26299,1C,230,235,2.00E+10,lizard,,,surangular_articular,1,1R,no lat horns,NA
41229,26300,1C,230,235,2.00E+10,lizard,,,dentary,1,1L,"closed mk, no tubercle",NA
41229,26301,1C,230,235,2.00E+10,lizard,,,maxilla,1,1L,NA,NA
41229,26302,1C,230,235,2.00E+10,lizard,,,dentary,1,1L,NA,NA
41229,26303,1C,230,235,2.00E+10,lizard,,,dentary,1,1L,NA,NA
41229,26304,1C,230,235,2.00E+10,lizard,,,maxilla,1,1L,NA,NA
41229,26325,1C,235,240,2.00E+10,lizard,,,vertebra,15,NA,NA,NA
41229,26326,1C,235,240,2.00E+10,lizard,,,dentary,1,1L,"closed mk, no tubercle",NA
41229,26327,1C,235,240,2.00E+10,lizard,,,maxilla,1,1L,NA,NA
41229,26328,1C,235,240,2.00E+10,lizard,,,dentary,1,1R,NA,NA
41229,26329,1C,235,240,2.00E+10,lizard,,,maxilla,1,1R,covered in travertine,NA
41229,26330,1C,235,240,2.00E+10,lizard,,,dentary,1,1R,NA,NA
41229,26331,1C,235,240,2.00E+10,lizard,,,braincase,1,NA,NA,NA
41229,26332,1C,235,240,2.00E+10,lizard,,,femur,1,1L,NA,NA
41229,26333,1C,235,240,2.00E+10,lizard,,,tibia,1,NA,NA,NA
41229,26334,1C,235,240,2.00E+10,lizard,,,pelvis,2,2L,NA,NA
41229,26335,1C,235,240,2.00E+10,lizard,,,humerus,1,1R,NA,NA
41229,26336,1C,235,240,2.00E+10,lizard,,,dentary,1,1L,"closed mk, no tubercle",NA
41229,26337,1C,235,240,2.00E+10,lizard,,,humerus,1,1R,NA,NA
41229,26338,1C,235,240,2.00E+10,lizard,,,interclavicle,1,NA,t shaped,NA
41229,26339,1C,235,240,2.00E+10,lizard,,,osteoderm,1,NA,NA,NA
41229,26340,1C,235,240,2.00E+10,lizard,,,scapulocorocoid,1,1R,NA,NA
41229,26341,1C,235,240,2.00E+10,lizard,,,femur,3,3R,NA,NA
41229,26342,1C,235,240,2.00E+10,lizard,,,femur,1,1L,NA,NA
41229,26343,1C,235,240,2.00E+10,lizard,,,tibia,4,NA,NA,NA
41229,26344,1C,235,240,2.00E+10,lizard,,,parietal,1,1L,short horn,NA
41229,26366,1D,235,240,2.00E+10,lizard,,,vertebra,10,NA,NA,NA
41229,26367,1D,235,240,2.00E+10,lizard,,,braincase,1,NA,NA,NA
41229,26368,1D,235,240,2.00E+10,lizard,,,frontal,1,NA,NA,NA
41229,26369,1D,235,240,2.00E+10,lizard,,,parietal,1,NA,NA,NA
41229,26370,1D,235,240,2.00E+10,lizard,,,dentary,1,1L,"closed mk, no tubercle",NA
41229,26371,1D,235,240,2.00E+10,lizard,,,maxilla,1,1L,NA,NA
41229,26372,1D,235,240,2.00E+10,lizard,,,femur,3,3R,NA,NA
41229,26373,1D,235,240,2.00E+10,lizard,,,humerus,2,2R,NA,NA
41229,26374,1D,235,240,2.00E+10,lizard,,,pelvis,4,4L,NA,NA
41229,26375,1D,235,240,2.00E+10,lizard,,,pelvis,4,4R,NA,NA
41229,26376,1D,235,240,2.00E+10,lizard,,,parietal,1,NA,short horn,NA
41229,26377,1D,235,240,2.00E+10,lizard,,,frontal,1,NA,NA,NA
41229,26378,1D,235,240,2.00E+10,lizard,,,scapulocorocoid,1,1L,burned,NA
41229,26403,?,235,240,2.00E+10,lizard,,,prefrontal,1,1R,NA,NA
41229,26404,?,235,240,2.00E+10,lizard,,,femur,3,3L,1 burned,NA
41229,26405,?,235,240,2.00E+10,lizard,,,surangular,1,1L,no lat horns,NA
41229,26410,1D,240,245,2.00E+11,lizard,,,vertebra,1,NA,NA,NA
41229,26411,1D,240,245,2.00E+11,lizard,,,humerus,1,1L,NA,NA
41229,26412,1D,240,245,2.00E+11,lizard,,,frontal,1,NA,NA,NA
41229,26413,1D,240,245,2.00E+11,lizard,,,frontal,1,NA,NA,NA
41229,26414,1D,240,245,2.00E+11,lizard,,,scapulocorocoid,1,1R,NA,NA
41229,26454,1C,240,245,2.00E+11,lizard,,,vertebra,19,NA,NA,NA
41229,26455,1C,240,245,2.00E+11,lizard,,,frontal,1,NA,NA,NA
41229,26456,1C,240,245,2.00E+11,lizard,,,humerus,1,1L,burned,NA
41229,26457,1C,240,245,2.00E+11,lizard,,,pelvis,1,1L,NA,NA
41229,26458,1C,240,245,2.00E+11,lizard,,,pelvis,1,1R,NA,NA
41229,26459,1C,240,245,2.00E+11,lizard,,,pelvis,1,1R,NA,NA
41229,26460,1C,240,245,2.00E+11,lizard,,,humerus,1,1L,burned,NA
41229,26461,1C,240,245,2.00E+11,lizard,,,tibia,1,NA,burned,NA
41229,26472,E 1/2 comp. pit 1 rock b/t X area red sediment,240,250,2E11,lizard,,,dentary,1,1L,NA,NA
41229,26473,E 1/2 comp. pit 1 rock b/t X area red sediment,240,250,2E11,lizard,,,vertebra,1,NA,NA,NA
41229,26480,1D,240,260,2E11,lizard,,,vertebra,1,NA,NA,NA
41229,26489,1C,245,250,2.00E+12,lizard,,,vertebra,7,NA,NA,NA
41229,26490,1C,245,250,2.00E+12,lizard,,,pelvis,1,1L,NA,NA
41229,26491,1C,245,250,2.00E+12,lizard,,,humerus,1,1L,burned,NA
41229,26492,1C,245,250,2.00E+12,lizard,,,femur,1,1R,NA,NA
41229,26493,1C,245,250,2.00E+12,lizard,,,femur,1,1R,NA,NA
41229,26494,1C,245,250,2.00E+12,lizard,,,scapulocorocoid,1,1L,NA,NA
41229,26495,1C,245,250,2.00E+12,lizard,,,pelvis,1,1R,NA,NA
41229,26496,1C,245,250,2.00E+12,lizard,,,tibia,3,NA,NA,NA
41229,26497,1C,245,250,2.00E+12,lizard,,,quadrate,1,1L,deep conch,NA
41229,26527,1C,250,255,2.00E+12,lizard,,,vertebra,17,NA,NA,NA
41229,26528,1C,250,255,2.00E+12,lizard,,,dentary,1,1L,NA,NA
41229,26529,1C,250,255,2.00E+12,lizard,,,femur,1,1R,NA,NA
41229,26530,1C,250,255,2.00E+12,lizard,,,dentary,1,1L,NA,NA
41229,26531,1C,250,255,2.00E+12,lizard,,,dentary,1,1L,NA,NA
41229,26532,1C,250,255,2.00E+12,lizard,,,postorbital,1,NA,NA,NA
41229,26533,1C,250,255,2.00E+12,lizard,,,parietal,1,1L,NA,NA
41229,26534,1C,250,255,2.00E+12,lizard,,,braincase,1,NA,sphenoid,NA
41229,26535,1C,250,255,2.00E+12,lizard,,,pelvis,1,1L,NA,NA
41229,26536,1C,250,255,2.00E+12,lizard,,,jugal,1,1L,NA,NA
41229,26537,1C,250,255,2.00E+12,lizard,,,surangular_articular,1,1R,NA,NA
41229,26538,1C,250,255,2.00E+12,lizard,,,scapulocorocoid,1,1L,NA,NA
41229,26539,1C,250,255,2.00E+12,lizard,,,pterygoid,1,1R,NA,NA
41229,26540,1C,250,255,2.00E+12,lizard,,,humerus,1,1L,NA,NA
41229,26541,1C,250,255,2.00E+12,lizard,,,frontal,1,NA,NA,NA
41229,26566,E 1/2 comp. pit 1,245,255,2.00E+12,lizard,,,vertebra,1,NA,NA,NA
41229,26571,1D,255,260,2.00E+13,lizard,,,vertebra,4,NA,NA,NA
41229,26572,1D,255,260,2.00E+13,lizard,,,maxilla,1,1L,NA,NA
41229,26573,1D,255,260,2.00E+13,lizard,,,maxilla,1,1L,NA,NA
41229,26574,1D,255,260,2.00E+13,lizard,,,dentary,1,1L,"closed mk, no tubercle",NA
41229,26575,1D,255,260,2.00E+13,lizard,,,dentary,1,1R,"closed mk, no tubercle",NA
41229,26576,1D,255,260,2.00E+13,lizard,,,pelvis,1,1L,NA,NA
41229,26577,1D,255,260,2.00E+13,lizard,,,parietal,1,1L,short horn,NA
41229,26594,1D,260,265,2.00E+13,lizard,,,vertebra,4,NA,NA,NA
41229,26595,1D,260,265,2.00E+13,lizard,,,longbones,1,NA,NA,NA
41229,26596,1D,260,265,2.00E+13,lizard,,,maxilla,1,1R,NA,NA
41229,26597,1D,260,265,2.00E+13,lizard,,,osteoderm,3,NA,NA,NA
41229,26598,1D,260,265,2.00E+13,lizard,,,quadrate,1,1R,deep conch,NA
41229,26599,1D,260,265,2.00E+13,lizard,,,prefrontal,1,1L,NA,NA
41229,26623,1C,255,260,2.00E+13,lizard,,,vertebra,4,NA,NA,NA
41229,26624,1C,255,260,2.00E+13,lizard,,,dentary,1,1R,NA,NA
41229,26625,1C,255,260,2.00E+13,lizard,,,dentary,1,1L,NA,NA
41229,26626,1C,255,260,2.00E+13,lizard,,,femur,1,1R,burned,NA
41229,26628,1C,255,260,2.00E+13,lizard,,,parietal,1,1R,NA,NA
41229,26629,1C,255,260,2.00E+13,lizard,,,braincase,1,NA,sphenoid,NA
41229,26638,1D,265,270,2.00E+14,lizard,,,vertebra,3,NA,NA,NA
41229,26639,1D,265,270,2.00E+14,lizard,,,frontal,1,NA,NA,NA
41229,26664,1D,270,275,2.00E+14,lizard,,,vertebra,6,NA,NA,NA
41229,26686,1D,275,280,2.00E+14,lizard,,,maxilla,1,1L,NA,NA
41229,26688,1D,275,280,2.00E+14,lizard,,,maxilla,1,1R,NA,NA
41229,26689,1D,275,280,2.00E+14,lizard,,,vertebra,1,NA,NA,NA
41229,26690,1D,275,280,2.00E+14,lizard,,,frontal,1,1L,NA,NA
41229,26691,1D,275,280,2.00E+14,lizard,,,femur,1,1L,NA,NA
41229,26692,1D,275,280,2.00E+14,lizard,,,prefrontal,1,1R,NA,NA
41229,26712,1D,280,285,2.00E+15,lizard,,,vertebra,2,NA,NA,NA
41229,26713,1D,280,285,2.00E+15,lizard,,,parietal,1,NA,NA,NA
41229,26714,1D,280,285,2.00E+15,lizard,,,dentary,1,1L,"closed mk, no tubercle",NA
41229,26715,1D,280,285,2.00E+15,lizard,,,maxilla,1,1R,covered in travertine,NA
41229,26716,1D,280,285,2.00E+15,lizard,,,prefrontal,1,1R,NA,NA
41229,26727,1D,285,290,2.00E+15,lizard,,,humerus,1,1L,NA,NA
41229,26728,1D,285,290,2.00E+15,lizard,,,frontal,1,NA,NA,NA
41229,26743,1D,290,295,2.00E+15,lizard,,,vertebra,1,NA,NA,NA
41229,26744,1D,290,295,2.00E+15,lizard,,,maxilla,1,1L,NA,NA
41229,26745,1D,290,295,2.00E+15,lizard,,,ulna,1,NA,NA,NA
41229,26746,1D,290,295,2.00E+15,lizard,,,surangular_articular,1,1R,no lat horns,NA
41229,26751,1D,295,300,2.00E+15,lizard,,,vertebra,5,NA,NA,NA
41229,26752,1D,295,300,2.00E+15,lizard,,,humerus,1,1R,NA,NA
41229,26753,1D,295,300,2.00E+15,lizard,,,femur,1,1R,NA,NA
41229,26754,1D,295,300,2.00E+15,lizard,,,maxilla,1,1L,NA,NA
41229,26755,1D,295,300,2.00E+15,lizard,,,parietal,1,NA,short horn,NA
41229,26765,1E,295,300,2.00E+15,lizard,,,dentary,1,1R,NA,NA
41229,26766,1E,295,300,2.00E+15,lizard,,,femur,1,1L,NA,NA
41229,26767,1E,295,300,2.00E+15,lizard,,,surangular_articular,1,1L,NA,NA
41229,26768,1E,295,300,2.00E+15,lizard,,,jugal,1,1L,NA,NA
41229,26769,1E,295,300,2.00E+15,lizard,,,frontal,1,1L,NA,NA
41229,26773,1,0,5,2A1,lizard,,,dentary,1,1R,"tricuspid, open meckels canal",NA
41229,26774,1,0,5,2A1,lizard,,,dentary,1,1L,"tricuspid, with splenial",NA
41229,26775,1,0,5,2A1,lizard,,,dentary,1,1L,ant. frag,NA
41229,26776,1,0,5,2A1,lizard,,,dentary,1,1R,"trcuspid, missing ventral border",NA
41229,26777,1,0,5,2A1,lizard,,,dentary,1,1L,"trcuspid, missing ventral border",NA
41229,26778,1,0,5,2A1,lizard,,,dentary,1,1L,"tricuspid posterior, ventral meckel groove, very deteriorated",NA
41229,26779,1,0,5,2A1,lizard,,,dentary,1,NA,"small fragment, 1 slightly revurved tooth",NA
41229,26780,1,0,5,2A1,lizard,,,dentary,1,1R,"unicispid, closed mk",NA
41229,26781,1E,0,5,2A1,lizard,,,dentary,1,1R,"tricuspid, red teeth color",NA
41229,26782,1A,0,5,2A1,lizard,,,pelvis,1,1R,large,NA
41229,26783,1,0,5,2A1,lizard,,,vertebra,2,NA,caudal vert,NA
41229,26784,1E,0,5,2A1,lizard,,,parietal,1,NA,horn? fragment,NA
41229,26785,1E,0,5,2A1,lizard,,,vertebra,2,NA,caudal vert,NA
41229,26786,1A,0,5,2A1,lizard,,,vertebra,1,NA,trunk,NA
41229,26787,1E,0,5,2A1,lizard,,,radius,1,NA,NA,NA
41229,26788,1E,0,5,2A1,lizard,,,phalanges,1,NA,NA,NA
41229,26789,1E,0,5,2A1,lizard,,,humerus,1,1L,NA,NA
41229,26790,1,5,10,2A2,lizard,,,frontal,1,NA,"developed crastae cranii, developed anteromedial process",NA
41229,26791,1,5,10,2A2,lizard,,,frontal,1,NA,NA,NA
41229,26792,1A,5,10,2A2,lizard,,,coronoid,1,1R,NA,NA
41229,26793,1A,5,10,2A2,lizard,,,dentary,1,1L,eroded teeth,NA
41229,26794,1A,5,10,2A2,lizard,,,scapulocorocoid,1,1R,NA,NA
41229,26795,1D,5,10,2A2,lizard,,,dentary,1,1L,ant. frag,NA
41229,26796,1D,5,10,2A2,lizard,,,dentary,1,1L,tricuspid,NA
41229,26797,1D,5,10,2A2,lizard,,,dentary,1,NA,fragment,NA
41229,26798,1D,5,10,2A2,lizard,,,frontal,1,NA,flat cristae cranii,NA
41229,26799,1D,5,10,2A2,lizard,,,vertebra,1,NA,NA,NA
41229,26800,1E,5,10,2A2,lizard,,,dentary,1,1L,"tricuspid, open meckels canal",NA
41229,26801,1E,5,10,2A2,lizard,,,pelvis,1,1L,NA,NA
41229,26802,1E,5,10,2A2,lizard,,,braincase,1,1L,prootic,NA
41229,26803,1E,5,10,2A2,lizard,,,tibia,1,NA,NA,NA
41229,26804,1E,5,10,2A2,lizard,,,vertebra,1,NA,NA,NA
41229,26805,1,5,10,2A2,lizard,,,vertebra,1,NA,NA,NA
41229,26806,1,10,15,2A3,lizard,,,frontal,1,NA,"deteriorated, wide interorbital margins",NA
41229,26807,1,10,15,2A3,lizard,,,vertebra,2,NA,NA,NA
41229,26808,1A,10,15,2A3,lizard,,,maxilla,1,1R,eroded teeth,NA
41229,26809,1B,10,15,2A3,lizard,,,pelvis,1,1R,NA,NA
41229,26810,1D,10,15,2A3,lizard,,,scapulocorocoid,1,1L,NA,NA
41229,26811,1D,10,15,2A3,lizard,,,dentary,1,NA,"weak bicuspid, fragment",NA
41229,26812,1D,10,15,2A3,lizard,,,humerus,1,NA,NA,NA
41229,26813,1D,10,15,2A3,lizard,,,maxilla,1,1L,ant. frag,NA
41229,26814,1D,10,15,2A3,lizard,,,vertebra,6,NA,NA,NA
41229,26815,1D,10,15,2A3,lizard,,,pterygoid,1,1L,NA,NA
41229,26816,1E,10,15,2A3,lizard,,,scapulocorocoid,1,1L,NA,NA
41229,26817,1E,10,15,2A3,lizard,,,frontal,1,NA,wide ant,NA
41229,26818,1E,10,15,2A3,lizard,,,maxilla,1,1L,tricuspid,NA
41229,26819,1E,10,15,2A3,lizard,,,maxilla,1,1R,tricuspid,NA
41229,26820,1E,10,15,2A3,lizard,,,pelvis,1,1R,NA,NA
41229,26821,1E,10,15,2A3,lizard,,,interclavicle,1,NA,t shaped,NA
41229,26822,1E,10,15,2A3,lizard,,,vertebra,2,NA,NA,NA
41229,26823,1,15,20,2A4,lizard,,,dentary,1,1L,bicuspid,NA
41229,26824,1,15,20,2A4,lizard,,,dentary,1,1L,"tricuspid, burned, eroded teeth",NA
41229,26825,1,15,20,2A4,lizard,,,surangular_articular,1,1L,NA,NA
41229,26826,1,15,20,2A4,lizard,,,vertebra,2,NA,NA,NA
41229,26827,1A,15,20,2A4,lizard,,,frontal,1,NA,wide ant,NA
41229,26828,1A,15,20,2A4,lizard,,,frontal,1,NA,wide ant,NA
41229,26829,1A,15,20,2A4,lizard,,,vertebra,1,NA,NA,NA
41229,26830,1A,20,25,2A5,lizard,,,femur,1,1R,NA,NA
41229,26831,1A,20,25,2A5,lizard,,,frontal,1,NA,wide ant,NA
41229,26832,1A,20,25,2A5,lizard,,,phalanges,3,NA,NA,NA
41229,26833,1A,20,25,2A5,lizard,,,pelvis,1,1R,NA,NA
41229,26834,1A,20,25,2A5,lizard,,,vertebra,1,NA,NA,NA
41229,26835,1B,20,25,2A5,lizard,,,maxilla,1,1L,"eroded teeth, straight ant and post processes",NA
41229,26836,1C,20,25,2A5,lizard,,,dentary,1,1L,"tricuspid, open meckels canal",NA
41229,26837,1C,20,25,2A5,lizard,,,dentary,1,1R,"tricuspid, closed mk",NA
41229,26838,1C,20,25,2A5,lizard,,,humerus,1,1L,NA,NA
41229,26839,1C,20,25,2A5,lizard,,,maxilla,1,1L,NA,NA
41229,26840,1C,20,25,2A5,lizard,,,parietal,1,NA,NA,NA
41229,26841,1C,20,25,2A5,lizard,,,frontal,1,NA,NA,NA
41229,26842,1C,20,25,2A5,lizard,,,frontal,1,NA,NA,NA
41229,26843,1E,20,25,2A5,lizard,,,femur,1,1L,NA,NA
41229,26844,1E,20,25,2A5,lizard,,,frontal,1,NA,slender ant,NA
41229,26845,1E,20,25,2A5,lizard,,,vertebra,2,NA,NA,NA
41229,26846,1,25,30,2A6,lizard,,,parietal,1,NA,"1 long horn, 1 middle horn",NA
41229,26847,1C,25,30,2A6,lizard,,,maxilla,1,1L,only 1 tooth preserved,NA
41229,26848,1C,25,30,2A6,lizard,,,pelvis,1,1L,NA,NA
41229,26849,1C,25,30,2A6,lizard,,,scapulocorocoid,1,1L,NA,NA
41229,26850,1C,25,30,2A6,lizard,,,scapulocorocoid,1,1R,NA,NA
41229,26851,1,25,30,2A7,lizard,,,dentary,1,1L,"tricuspid, slightly eroded teeth",NA
41229,26852,1,25,30,2A7,lizard,,,frontal,1,NA,NA,NA
41229,26853,1,25,30,2A7,lizard,,,maxilla,1,1L,bone eroded not unicuspid teeth,NA
41229,26854,1,25,30,2A7,lizard,,,maxilla,1,1R,NA,NA
41229,26855,1,25,30,2A7,lizard,,,ulna,1,NA,NA,NA
41229,26856,1,25,30,2A7,lizard,,,vertebra,1,NA,articulated sacral verts,NA
41229,26857,1A,25,30,2A7,lizard,,,vertebra,2,NA,NA,NA
41229,26858,1B,25,30,2A7,lizard,,,jugal,1,1R,long jugal spur,NA
41229,26859,1B,25,30,2A7,lizard,,,longbones,1,NA,NA,NA
41229,26860,1C,25,30,2A7,lizard,,,dentary,1,1L,"eroded teeth, sub mk lip up",NA
41229,26861,1C,25,30,2A7,lizard,,,dentary,1,1L,"eroded teeth shaft and crown, large and deep dental shelf",NA
41229,26862,1C,25,30,2A7,lizard,,,dentary,1,1R,"tricuspid, closed mk",NA
41229,26863,1C,25,30,2A7,lizard,,,dentary,1,1R,"teeth shaft and crown eroded, open mk",NA
41229,26864,1C,25,30,2A7,lizard,,,dentary,1,1R,"tricuspid, slightly eroded teeth, sub mk lip up",NA
41229,26865,1C,25,30,2A7,lizard,,,dentary,1,1R,tricuspid,NA
41229,26866,1C,25,30,2A7,lizard,,,dentary,1,1R,"wide tricuspid, posterior frag",NA
41229,26867,1C,25,30,2A7,lizard,,,frontal,1,NA,NA,NA
41229,26868,1C,25,30,2A7,lizard,,,frontal,1,NA,NA,NA
41229,26869,1C,25,30,2A7,lizard,,,frontal,1,NA,NA,NA
41229,26870,1C,25,30,2A7,lizard,,,frontal,1,NA,NA,NA
41229,26871,1C,25,30,2A7,lizard,,,maxilla,1,1L,NA,NA
41229,26872,1C,25,30,2A7,lizard,,,maxilla,1,1L,"missing facial process, slightly eroded teeth, tricuspid",NA
41229,26873,1C,25,30,2A7,lizard,,,maxilla,1,1R,"missing facial process, slightly eroded teeth, tricuspid",NA
41229,26874,1C,25,30,2A7,lizard,,,pelvis,1,1L,NA,NA
41229,26875,1C,25,30,2A7,lizard,,,pelvis,1,1R,NA,NA
41229,26876,1C,25,30,2A7,lizard,,,vertebra,4,NA,NA,NA
41229,26877,1E,25,30,2A7,lizard,,,frontal,1,NA,large,NA
41229,26878,1E,25,30,2A7,lizard,,,frontal,1,NA,wide ant,NA
41229,26879,1E,25,30,2A7,lizard,,,frontal,1,NA,slender ant,NA
41229,26880,1E,25,30,2A7,lizard,,,vertebra,1,NA,NA,NA
41229,26881,1,30,35,2A8,lizard,,,dentary,1,1R,slighlty tricuspid,NA
41229,26882,1,30,35,2A8,lizard,,,dentary,1,1L,"unicuspid ant frag, wide based teeth",NA
41229,26883,1,30,35,2A8,lizard,,,splenial,1,NA,NA,NA
41229,26884,1A,30,35,2A8,lizard,,,coronoid,1,1R,NA,NA
41229,26885,1A,30,35,2A8,lizard,,,coronoid,1,1L,NA,NA
41229,26886,1A,30,35,2A8,lizard,,,coronoid,1,1L,NA,NA
41229,26887,1A,30,35,2A8,lizard,,,coronoid,1,1L,NA,NA
41229,26888,1A,30,35,2A8,lizard,,,coronoid,1,1L,NA,NA
41229,26889,1A,30,35,2A8,lizard,,,coronoid,1,1R,NA,NA
41229,26890,1A,30,35,2A8,lizard,,,dentary,1,1L,"eroded tooth crowns, closed mk",NA
41229,26891,1A,30,35,2A8,lizard,,,dentary,1,1L,"eroded teeth, open mk, slender",NA
41229,26892,1A,30,35,2A8,lizard,,,dentary,1,1R,"eroded teeth, open mk, slender",NA
41229,26893,1A,30,35,2A8,lizard,,,dentary,1,1R,tricuspid frag,NA
41229,26894,1A,30,35,2A8,lizard,,,dentary,1,1R,posterior frag,NA
41229,26896,1A,30,35,2A8,lizard,,,dentary,1,1L,"weak tricuspid, sub mk lip up",NA
41229,26897,1A,30,35,2A8,lizard,,,dentary,1,1L,"weak tricuspid, closed mk",NA
41229,26898,1A,30,35,2A8,lizard,,,dentary,1,1L,"weak tricuspid, closed mk",NA
41229,26899,1A,30,35,2A8,lizard,,,dentary,1,1L,"weak tricuspid, closed mk, eroded crowns and shafts",NA
41229,26900,1A,30,35,2A8,lizard,,,dentary,1,1L,"weak tricuspid, closed mk",NA
41229,26901,1A,30,35,2A8,lizard,,,dentary,1,1L,"weak tricuspid, closed mk",NA
41229,26902,1A,30,35,2A8,lizard,,,dentary,1,1L,"weak tricuspid,eroded teeth and bone",NA
41229,26903,1A,30,35,2A8,lizard,,,dentary,1,1L,"weak tricuspid, eroded crowns, missing ventral portion",NA
41229,26904,1A,30,35,2A8,lizard,,,dentary,1,1L,"missing crowns, missing most teeth",NA
41229,26905,1A,30,35,2A8,lizard,,,dentary,1,1L,"unicuspid ant frag, open mk",NA
41229,26906,1A,30,35,2A8,lizard,,,dentary,1,1R,"wide tricuspid, posterior frag",NA
41229,26907,1A,30,35,2A8,lizard,,,dentary,1,1R,"weak tricuspid, closed mk",NA
41229,26908,1A,30,35,2A8,lizard,,,dentary,1,1R,"weak tricuspid, closed mk",NA
41229,26909,1A,30,35,2A8,lizard,,,dentary,1,1R,tricuspid frag,NA
41229,26910,1A,30,35,2A8,lizard,,,dentary,1,1R,"tricuspid, closed mk",NA
41229,26911,1A,30,35,2A8,lizard,,,dentary,1,1R,"missing crowns, missing most teeth, open mk",NA
41229,26912,1A,30,35,2A8,lizard,,,dentary,1,1R,"weak tricuspid, closed mk",NA
41229,26913,1A,30,35,2A8,lizard,,,dentary,1,1R,"weak tricuspid,eroded tooth crowns",NA
41229,26914,1A,30,35,2A8,lizard,,,dentary,1,1R,"moderate tricuspid, closed mk",NA
41229,26915,1A,30,35,2A8,lizard,,,dentary,1,1R,unicuspid ant frag,NA
41229,26916,1A,30,35,2A8,lizard,,,dentary,1,1R,unicuspid ant frag,NA
41229,26917,1A,30,35,2A8,lizard,,,dentary,1,1R,"missing crowns, missing most teeth, closed mk",NA
41229,26918,1A,30,35,2A8,lizard,,,dentary,1,1R,"missing crowns, missing most teeth, wide teeth lots of cementum",NA
41229,26919,1A,30,35,2A8,lizard,,,frontal,1,NA,low cristae cranii,NA
41229,26920,1A,30,35,2A8,lizard,,,frontal,1,NA,low cristae cranii,NA
41229,26921,1A,30,35,2A8,lizard,,,frontal,1,NA,low cristae cranii,NA
41229,26922,1A,30,35,2A8,lizard,,,frontal,1,NA,low cristae cranii,NA
41229,26923,1A,30,35,2A8,lizard,,,frontal,1,NA,eroded bone,NA
41229,26924,1A,30,35,2A8,lizard,,,frontal,1,NA,low cristae cranii,NA
41229,26925,1A,30,35,2A8,lizard,,,frontal,1,NA,low cristae cranii,NA
41229,26926,1A,30,35,2A8,lizard,,,frontal,1,NA,ventral ridge of aspidoscelis,NA
41229,26927,1A,30,35,2A8,lizard,,,frontal,1,NA,ventral ridge of aspidoscelis,NA
41229,26928,1A,30,35,2A8,lizard,,,humerus,1,1L,NA,NA
41229,26929,1A,30,35,2A8,lizard,,,humerus,1,1R,NA,NA
41229,26930,1A,30,35,2A8,lizard,,,humerus,1,1R,NA,NA
41229,26931,1A,30,35,2A8,lizard,,,humerus,1,1R,NA,NA
